,Unnamed: 0,PGN,Mode,Result,Average Rating,Rating Difference,Termination Type,w_checks,w_avg_possible_checks,w_castling,w_avg_possible_moves,w_avg_reachable_squares,w_avg_threatened_pieces,w_avg_pieces_left,b_checks,b_avg_possible_checks,b_castling,b_avg_possible_moves,b_avg_reachable_squares,b_avg_threatened_pieces,b_avg_pieces_left
3012,3012,1. e4 Nf6 2. e5 Nd5 3. c4 Nb6 4. d4 d6 5. f4 dxe5 6. fxe5 Nc6 7. Be3 h5 8. Nf3 Bg4 9. Be2 Qd7 10. O-O Bxf3 11. Bxf3 Nxc4 12. Bf2 e6 13. b3 Nb6 14. Nc3 O-O-O 15. Bxc6 Qxc6 16. Na4 Nxa4 17. bxa4 h4 18. Rb1 h3 19. Qf3 Qxf3 20. gxf3 Rd5 21. Rfc1 Ba3 22. Rc4 a5 23. Rb5 c6 24. Rxa5 Rxa5 25. Bg3 Rd8 26. Kf2 Rad5 27. Ke3 c5,Bullet,Black Wins,1964,-559,Time forfeit,0.0,0.18181818181652892,1.0,33.272727272424795,30.272727272452066,2.9090909090644628,38.14285714267552,0.0,0.0,0.0,27.399999999726,32.799999999672,0.699999999993,38.3333333331508
3013,3013,1. e4 c5 2. Nf3 e6 3. d4 cxd4 4. Nxd4 a6 5. c4 Nc6 6. a3 Bc5 7. Nf3 Nge7 8. Be2 O-O 9. O-O d6 10. Qd3 f5 11. Be3 Bxe3 12. Qxe3 fxe4 13. Qxe4 Qc7 14. Bd3 Ng6 15. Nc3 Bd7 16. Qe3 Rae8 17. Bxg6 hxg6 18. Ng5 Ne5 19. Qh3 Rf5 20. Qh7+ Kf8 21. Qh8+ Ke7 22. Qxg7+ Kd8 23. Qxg6 Nxg6 24. Nf3 Rxf3 25. g3 Qxc4 26. Rac1 Rxc3 27. Rxc3 Qxc3 28. Re1 Qxe1+ 29. Kg2 Qd2 30. h3 e5 31. b4 Rf8 32. g4 Qxf2+ 33. Kh1 Qf1+ 34. Kh2 Rf2+ 35. Kg3 Qg2#,Blitz,Black Wins,1600,-160,Normal,0.0,0.09090909090826446,1.0,34.90909090877356,30.727272726993387,1.4545454545322314,38.23809523791316,0.0,1.499999999985,1.0,32.599999999674,34.399999999656,1.099999999989,38.285714285531974
3014,3014,1. Nc3 e5 2. f3 Qh4+ 3. g3 Qe7 4. Nd5 Qc5 5. e4 Nc6 6. d3 Nd4 7. b4 Qc3+ 8. Bd2 Nxc2+ 9. Kf2 Qb2 10. Nxc7+ Kd8 11. Nxa8 Bxb4 12. Rb1 Qxa2 13. Bxb4 a5 14. Bxa5+ Qxa5 15. Qxc2 Qxa8 16. Nh3 Ne7 17. Kg2 Nc6 18. Qd2 Nd4 19. Qg5+ f6 20. Qxg7 Re8 21. Qxf6+ Kc7 22. Rc1+ Nc6 23. Be2 Re6 24. Qf5 Kb8 25. Ra1 Na7 26. d4 exd4 27. Qd5 Rb6 28. Qe5+ d6 29. Qd5 Bd7 30. Qg8+ Kc7 31. Rhc1+ Bc6 32. Qxa8 Nb5 33. Qg8 Nc3 34. Qxh7+ Bd7 35. Bc4 Rb2+ 36. Nf2 Na2 37. Bb5+ Kb6 38. Qxd7 Nxc1 39. Qxd6+ Kxb5 40. Qd5+ Kb6 41. Qd6+ Kb5 42. Qd7+ Kc4 43. Ra4+ Kc3 44. Qxd4+ Kc2 45. Qd1+ Kb1 46. Kh3 Rxf2 47. Rb4+ Ka2 48. Qxc1 Rxf3 49. Qb1+ Ka3 50. Rxb7 Ka4 51. Qa1+ Ra3 52. Qd1+ Ka5 53. Qd5+ Ka6 54. Qd6+ Kxb7 55. Qxa3 Kc7 56. Qb3 Kc6 57. Qc3+ Kd6 58. Qd4+ Kc6 59. e5 Kb5 60. g4 Kc6 61. Qe4+ Kb5 62. g5 Kb6 63. Qd5 Kc7 64. g6 Kb6 65. e6,Blitz,White Wins,1098,47,Time forfeit,1.0,0.9090909090826447,0.0,21.272727272533885,32.90909090879173,5.09090909086281,38.714285714101365,3.0,1.99999999998,0.0,31.599999999684,33.299999999667,6.199999999938,38.619047618863725
3015,3015,1. Nf3 Nf6 2. g3 d5 3. Bg2 Nc6 4. O-O Bg4 5. d3 Qd7 6. Bg5 h6 7. Bxf6 exf6 8. Nbd2 Bh3 9. c3 Bxg2 10. Kxg2 Bd6 11. e4 Ne7 12. Qb3 dxe4 13. Nxe4 O-O 14. Rfe1 b6 15. Rad1 c5 16. d4 Qc6 17. Kg1 Nf5 18. c4 cxd4 19. Nxd4 Nxd4 20. Rxd4 Be5 21. Rd5 Rfd8 22. Red1 Rxd5 23. cxd5 Qd7 24. f4 Bd6 25. a4 Re8 26. Qc4 f5 27. Nxd6 Qxd6 28. Kf2 g6 29. Re1 Rxe1 30. Kxe1 Kg7 31. Kf2 Kf6 32. Qd4+ Ke7 33. Qe5+ Kd7 34. Kf3 h5 35. h3 a5 36. g4 fxg4+ 37. hxg4 hxg4+ 38. Kxg4 f6 39. Qd4 Ke7 40. Qe4+ Kf7 41. f5 gxf5+ 42. Kxf5 Qd7+ 43. Qe6+ Qxe6+ 44. dxe6+ Ke7 45. b3 Ke8 46. Kxf6 Kf8 47. e7+ Ke8 48. Ke6 b5 49. Kd6 bxa4 50. bxa4 Kf7 51. Kd7,Blitz,White Wins,1720,-186,Normal,0.0,0.0,1.0,27.09090909066281,32.09090909061736,2.4545454545231404,37.28571428553674,0.0,0.099999999999,0.0,32.499999999675,29.499999999705,0.799999999992,37.28571428553674
3016,3016,1. e4 e5 2. f4 d6 3. Nf3 Nc6 4. Be2 Nf6 5. Nc3 Nh5 6. O-O Nxf4 7. d4 Nxe2+ 8. Nxe2 Bg4 9. dxe5 Nxe5 10. Nxe5 dxe5 11. Qxd8+ Rxd8 12. Ng3 Bc5+ 13. Kh1 O-O 14. b3 Bd4 15. Rb1 Rd7 16. Bb2 Bxb2 17. Rxb2 Rfd8 18. Rbb1 Rd2 19. c4 Rxa2 20. b4 Rdd2 21. Rg1 Be6 22. c5 Bh3 23. Nf1 Bxg2+ 24. Rxg2 Rxg2 25. h4 Rge2 26. b5 Rxe4 27. c6,Classical,Black Wins,1624,6,Normal,1.0,0.2727272727247934,1.0,27.999999999745455,32.9999999997,3.1818181817892564,36.904761904586174,1.0,0.499999999995,0.0,32.799999999672,32.499999999675,1.599999999984,36.904761904586174
3017,3017,1. e4 e6 2. g3 Qf6 3. Nc3 Bc5 4. Nf3 Qd8 5. d4 Bb4 6. Bd3 Bxc3+ 7. bxc3 Nf6 8. O-O Nc6 9. e5 Ng8 10. Bb5 d6 11. Ba3 Bd7 12. exd6 cxd6 13. Bxd6 a6 14. Bxc6 bxc6 15. Bf4 g5 16. Be3 f6 17. d5 Nh6 18. dxe6 Qe7 19. exd7+ Qxd7 20. Qxd7+ Kxd7 21. Rad1+ Kc7 22. Nd4 Rad8 23. Rb1 Rhg8 24. Nb3 c5 25. Nxc5 Kc6 26. Nxa6 Ra8 27. Nb4+ Kc7 28. Nd5+ Kc6 29. Rb6+ Kd7,Bullet,Black Wins,1410,-127,Time forfeit,0.0,0.09090909090826446,1.0,28.545454545195042,29.18181818155289,1.7272727272570247,37.57142857124966,1.0,0.299999999997,0.0,29.899999999701,33.799999999662,0.99999999999,37.714285714106126
3018,3018,1. g3 e5 2. Bg2 Bc5 3. e3 d5 4. b3 e4 5. Bb2 f6 6. Ne2 Ne7 7. O-O c6 8. d3 Ng6 9. dxe4 dxe4 10. Qxd8+ Kxd8 11. Bxe4 Nd7 12. Rd1 Kc7 13. Nd4 Nde5 14. Nd2 Bh3 15. N2f3 Rhe8 16. Nxe5 Nxe5 17. Bxh7 Bxd4 18. Bxd4 Nf3+ 19. Kh1 Rad8 20. Bg6 Re6 21. Bh5,Blitz,White Wins,1464,406,Time forfeit,1.0,0.45454545454132234,1.0,29.999999999727272,33.81818181787438,1.7272727272570247,37.95238095220023,0.0,0.0,0.0,31.899999999681,30.99999999969,1.799999999982,37.4285714283932
3019,3019,1. e4 e5 2. Nf3 Nc6 3. d4 exd4 4. Nxd4 Nf6 5. Nxc6 bxc6 6. Bd3 d6 7. O-O Be7 8. Bg5 O-O 9. Nc3 Rb8 10. Rb1 c5 11. a3 Be6 12. f4 Nd7 13. h4 h6 14. Bxe7 Qxe7 15. g3 Nf6 16. Qf3 Bg4 17. Qf2 c6 18. Rbe1 Rxb2 19. e5 dxe5 20. Rxe5 Qd6 21. Qxc5 Qxc5+ 22. Rxc5 Nh5 23. Kg2 Rd8 24. Bf5 Bxf5 25. Rxf5 g6 26. Rc5 Rxc2+ 27. Kh3 Rd3 28. Ne4 Nxf4+ 29. Rxf4 f5 30. Rxc2 fxe4 31. Rxe4 Rd7 32. Rxc6 Kg7 33. Ree6 g5 34. Rg6+ Kf7 35. hxg5 hxg5 36. Rh6 Kg7 37. Rcg6+ Kf7 38. Rh7+ Kxg6 39. Rxd7 Kf5 40. Rxa7 g4+ 41. Kg2 Ke5 42. Ra4 Kd6 43. Rxg4 Kc6 44. a4 Kb6 45. Rf4 Kc5 46. g4 Kb6 47. Kg3 Kc6 48. g5 Kd6 49. Rf5 Ke6 50. Kg4 Ke7 51. g6 Ke6 52. g7 Ke7 53. Kg5 Ke6 54. g8=Q+ Kd6 55. Qg6+ Kc7 56. Rf7+ Kd8 57. Qg8#,Bullet,White Wins,1875,75,Normal,0.0,0.09090909090826446,1.0,34.18181818150744,30.272727272452066,1.0909090908991737,36.523809523635606,0.0,0.399999999996,1.0,27.499999999725,34.399999999656,2.499999999975,36.428571428397966
3020,3020,1. d4 d5 2. c4 dxc4 3. Nc3 c5 4. d5 Nc6 5. dxc6 bxc6 6. Qxd8+ Kxd8 7. e4 Ba6 8. b3 g6 9. Bxc4 Bg7 10. Bb2 Bxc4 11. bxc4 Rb8 12. Rb1 Rxb2 13. Rxb2 Bxc3+ 14. Rd2+ Bxd2+ 15. Kxd2 Nf6 16. e5 Ne4+ 17. Ke3 Nc3 18. a3 Nd1+ 19. Ke2 Nb2 20. Nf3 Nxc4 21. Kd3 Nxa3 22. Ra1 Nb5 23. Ng5 Ke8 24. f4 f6 25. exf6 exf6 26. Ne6 Ke7 27. Re1 Kd6 28. g4 Re8 29. f5 gxf5 30. gxf5 Nc7 31. Kc4 Nxe6 32. fxe6 Rxe6 33. Rxe6+ Kxe6 34. Kxc5 f5 35. Kd4 f4 36. Ke4 a5 37. Kxf4 a4 38. Ke4 a3 39. Kd3 a2 40. Kc2 a1=Q,Blitz,Black Wins,1619,-84,Normal,1.0,0.5454545454495868,0.0,30.727272726993387,28.545454545195042,2.0909090908900825,32.99999999984286,0.0,0.299999999997,0.0,22.699999999773,30.899999999691,2.499999999975,32.04761904746644
3021,3021,1. e4 c6 2. d4 d5 3. Nd2 a6 4. e5 Bf5 5. f4 e6 6. Ndf3 Be7 7. Bd3 Bg6 8. Ne2 Nd7 9. Ng3 Rc8 10. Ng5 Bxg5 11. fxg5 c5 12. c3 cxd4 13. cxd4 Qb6 14. Ne2 Ne7 15. O-O Nf5 16. Bb1 Nxe5 17. Kh1 Nc4 18. b3 Nce3 19. Qe1 Nxf1 20. Qxf1 Nxd4 21. Be3 e5 22. Qf2 Bxb1 23. Rxb1 O-O 24. Nxd4 exd4 25. Bxd4 Qg6 26. Rf1 Rc2 27. Qf4 Re8 28. h3 h6 29. Qf5 Qxf5 30. Rxf5 Ree2 31. gxh6 Rxg2 32. hxg7 Rh2+ 33. Kg1 Rcg2+ 34. Kf1 Rxa2 35. Kg1 Rhg2+ 36. Kh1 Rxg7 37. Bxg7 Kxg7 38. Rxd5 Rb2 39. Rd3 b6 40. Rg3+ Kf6 41. Rf3+ Ke6 42. Re3+ Kd5 43. Rf3 Ke6 44. Re3+ Kf6 45. Rf3+ Kg7 46. Rg3+ Kf8 47. Rf3 a5 48. Rg3 b5 49. h4 a4 50. bxa4 bxa4 51. h5 Rb5 52. Rh3 Ra5 53. Ra3 Kg8 54. Kg2 Kh7,Blitz,Black Wins,1750,212,Time forfeit,0.0,0.0,0.0,32.18181818152562,31.090909090626447,1.9090909090735537,38.714285714101365,0.0,1.399999999986,0.0,29.9999999997,33.799999999662,2.299999999977,38.85714285695783
3022,3022,1. e4 g6 2. f4 c6 3. Nf3 Nf6 4. e5 Nh5 5. d4 Ng7 6. Bd3 d5 7. c3 Bf5 8. b3 e6 9. Ba3 Bxa3 10. Nxa3 Qe7 11. Nc2 h5 12. Qd2 h4 13. O-O-O a5 14. Kb2 a4 15. b4 b5 16. a3 Nd7 17. Ng5 Nb6 18. Ne3 Bxd3 19. Qxd3 Nf5 20. Nxf5 gxf5 21. g4 Nc4+ 22. Ka2 fxg4 23. Rdg1 Kd7 24. Rxg4 Rag8 25. h3 f6 26. exf6 Qxf6 27. Rhg1 Rxg5 28. Rxg5 Qxf4 29. Rg7+ Kd6 30. Qc2 Ne3 31. Qe2 Rf8 32. Rh1 Qe4 33. Qh2+ e5 34. Qxe5+ Qxe5 35. dxe5+ Kxe5 36. Rh2 Nc4 37. Re7+ Kd6 38. Ree2 Rf3 39. Rhf2 Rxf2 40. Rxf2 Ne5 41. Rf5 Nd3 42. Rf6+ Ke5 43. Rxc6 Ke4 44. c4 dxc4 45. Kb1 Ne1,Bullet,Black Wins,1931,57,Time forfeit,0.0,0.0,0.0,32.18181818152562,29.09090909064463,1.5454545454404958,38.42857142838844,0.0,0.399999999996,0.0,25.199999999748,33.099999999669,1.699999999983,38.5714285712449
3023,3023,1. e3 d5 2. Nc3 c6 3. Nce2 Bg4 4. a3 e5 5. h3 Bh5 6. g4 Bg6 7. Ng3 Bd6 8. h4 h6 9. h5 Bh7 10. b4 Nf6 11. Bg2 Qd7 12. Bb2 Qxg4 13. Qxg4 Nxg4 14. Bh3 f5 15. Bxg4 fxg4 16. N3e2 Bxc2 17. Rc1 Be4 18. Rh4 Bf5 19. Ng3 Be6 20. N1e2 O-O 21. d3 a6 22. Kd2 Nd7 23. a4 Be7 24. Bc3 Bxh4 25. Nf1 Bxf2 26. d4 exd4 27. Bxd4 g3 28. Kd3 Bf5+ 29. Kc3 Bg4 30. Nexg3 Bxg3 31. Nxg3 Rf3 32. Ne2 Raf8 33. Re1 Rh3 34. Nf4 Rf3 35. Ng6 R8f7 36. b5 axb5 37. axb5 c5 38. Bxc5 Nxc5 39. Kd4 Ne4 40. Kxd5 Ng5 41. Kc5 R3f5+ 42. Kb6 Bxh5 43. Ka7 Rxb5 44. Rc1 Rbf5 45. Rc8+ Rf8 46. Rc7 R5f7 47. Rc8 Rxc8 48. Ne7+ Kf8 49. Kb6,Bullet,White Wins,1930,-85,Time forfeit,0.0,0.09090909090826446,0.0,26.727272727029753,33.45454545424132,2.1818181817983473,38.99999999981429,0.0,0.0,0.0,34.099999999659,30.399999999696,0.99999999999,38.99999999981429
3024,3024,1. e4 c5 2. Nf3 Nc6 3. Nc3 Nf6 4. d4 cxd4 5. Nxd4 d6 6. Bb5 Bd7 7. O-O g6 8. Re1 Bg7 9. Bg5 O-O 10. Qd2 Nxd4 11. Qxd4 Bxb5 12. Nxb5 Nd7 13. Qb4 a5 14. Qb3 Nc5 15. Qc4 Bxb2 16. Rab1 Bg7 17. e5 Bxe5 18. Nc3,Bullet,White Wins,1691,-155,Time forfeit,0.0,0.0,1.0,38.09090909056281,30.727272726993387,2.727272727247934,38.04761904743787,0.0,0.0,1.0,29.099999999709,35.499999999645,2.499999999975,38.23809523791316
3025,3025,1. e4 d5 2. e5 d4 3. Nf3 c5 4. c4 b6 5. Bd3 Bb7 6. Na3 a6 7. O-O e6 8. h3 Nc6 9. Nc2 Nxe5 10. Nxe5 Bd6 11. Qe2 Qc7 12. f4 Nf6 13. b3 h6 14. Bb2 O-O-O 15. a4 a5 16. Ne1 g5 17. g3 h5 18. N1f3 g4 19. Ng5 gxh3 20. Nxh3 Bxe5 21. fxe5 Qc6 22. Nf4 h4 23. g4 h3 24. exf6 h2+ 25. Kf2 e5 26. Nd5 Rxd5 27. Be4 Qxf6+ 28. Qf3 Qh4+ 29. Kg2 Rd6 30. Bxb7+ Kc7 31. Be4 Rhh6 32. Qg3 Qg5 33. Rxf7+ Rd7 34. Rf2 Kb8 35. Rh1 Rdd6 36. Rxh2 Rxh2+ 37. Kxh2 Rh6+ 38. Kg2 Rf6 39. Rxf6 Qxf6 40. Bc1 Qg5 41. Qf3 Qg8 42. Bf5 Qg5 43. Qc6 Qg7 44. Qxb6+ Ka8 45. Be4+ Qb7 46. Qxb7#,Classical,White Wins,1611,-119,Normal,0.0,0.6363636363578512,1.0,28.454545454286777,31.636363636076034,1.999999999981818,38.809523809339005,0.0,0.0,0.0,28.399999999716,33.799999999662,1.499999999985,38.5714285712449
3026,3026,1. Nf3 d5 2. b3 Bg4 3. Bb2 Nf6 4. c4 Bxf3 5. gxf3 d4 6. Rg1 c5 7. Na3 Nc6 8. Qc2 e5 9. Qf5 g6 10. Qh3 Bg7 11. e3 Qd6 12. Nb5 Qe7 13. O-O-O Nb4 14. a3 Nc6 15. f4 e4 16. exd4 cxd4 17. Nxd4 Nxd4 18. Bxd4 Qxa3+ 19. Bb2 Qxb3 20. Qxb3 O-O 21. c5 Rac8 22. d4 exd3 23. Rxd3 Rxc5+ 24. Rc3 Rd5 25. Bc4 Rf5 26. Rf3 Rc5 27. Ba3 Rc6 28. Bxf8 Bxf8 29. Kb2 Rb6 30. Bxf7+ Kg7 31. Rd3 Rxb3+ 32. Bxb3 Bc5 33. Rc1 Bxf2 34. Rc7+ Kh6 35. Rh3+ Nh5 36. Bg8 g5 37. Rxh7+ Kg6 38. R3xh5 gxf4 39. Bf7+ Kf6 40. Bc4 Bd4+ 41. Kc2 Be3 42. Bd3 f3 43. Rf5+ Ke6 44. Rh6+ Ke7 45. Rh7+ Ke6 46. Rxb7 f2 47. Rg7 f1=Q 48. Rg6+ Ke7 49. Bxf1,Bullet,White Wins,1686,-8,Time forfeit,0.0,0.45454545454132234,0.0,27.363636363387602,29.818181817910745,1.6363636363487604,36.999999999823814,0.0,0.0,0.0,29.9999999997,31.99999999968,2.599999999974,37.14285714268028
3027,3027,1. d4 Nf6 2. Bg5 d5 3. Bxf6 gxf6 4. e3 e6 5. Nf3 Bd6 6. Qe2 O-O 7. Nh4 e5 8. Qh5 Kh8 9. Nf5 Bxf5 10. Qxf5 exd4 11. Bd3,Classical,White Wins,1661,-132,Normal,0.0,0.7272727272661157,0.0,31.181818181534712,30.818181817901653,0.7272727272661157,36.0476190474474,0.0,0.599999999994,1.0,25.599999999744,30.899999999691,1.699999999983,36.14285714268504
3028,3028,1. e4 c6 2. d4 d5 3. exd5 cxd5 4. c4 Nf6 5. Nc3 Nc6 6. Nf3 Bg4 7. Be2 e6 8. Be3 Bb4 9. O-O Ne4 10. Nxe4 dxe4 11. Ne5 Bxe2 12. Qxe2 O-O 13. Nxc6 bxc6 14. a3 Bd6 15. Rfd1 f5 16. Bc1 Qh4 17. g3 Qf6 18. h4 e5 19. Bg5 Qg6 20. d5 c5 21. Rab1 f4 22. b4 h6 23. bxc5 Bxc5 24. gxf4 hxg5 25. fxg5 Rxf2 26. Qxf2 Bxf2+ 27. Kxf2 Rf8+ 28. Ke3 Rf3+ 29. Ke2 Qf5 30. Rf1 Qf4 31. Rxf3 exf3+ 32. Kf2 e4 33. Re1 Qd2+ 34. Kg3 Qxe1+ 35. Kf4 f2 36. Ke5 f1=Q 37. d6 Qc3+ 38. Ke6 Qfxc4+ 39. Ke7 Qf7+ 40. Kd8 Qa5+ 41. Kc8 Qc5+ 42. Kb8 Qxd6+,Bullet,Black Wins,2109,246,Time forfeit,0.0,0.18181818181652892,1.0,34.090909090599176,32.09090909061736,3.1818181817892564,37.95238095220023,0.0,0.299999999997,0.0,34.099999999659,33.899999999661,0.799999999992,37.76190476172495
3029,3029,1. d4 d6 2. Nf3 g6 3. e3 Bg7 4. Nbd2 e5 5. dxe5 dxe5 6. b3 e4 7. Nd4 Bxd4 8. exd4 Qxd4 9. Rb1 e3 10. Qe2 Bg4 11. f3 Bf5 12. Bb2 Qxd2+ 13. Qxd2 exd2+ 14. Kxd2 Nc6 15. Bxh8 Rd8+ 16. Bd3 Nge7 17. Bf6 Bxd3 18. cxd3 Ne5 19. Bxe5 Rxd3+ 20. Kxd3 Nd5,Classical,White Wins,1116,96,Normal,0.0,0.8181818181743802,0.0,28.545454545195042,33.45454545424132,4.363636363596695,36.999999999823814,0.0,0.499999999995,0.0,34.699999999653,30.199999999698,0.599999999994,37.38095238077438
3030,3030,1. e4 e6 2. d3 d5 3. Nc3 dxe4 4. dxe4 Qxd1+ 5. Kxd1 Nf6 6. Be3 Be7 7. Nf3 O-O 8. Bd3 c6 9. Ke2 Nbd7 10. a3 Nb6 11. Na2 Rd8 12. Rhd1 Bd7 13. Ne5 Be8 14. c3 Nbd7 15. Nxd7 Rxd7 16. Bc2 Rxd1 17. Rxd1 Rd8 18. Rxd8,Blitz,Draw,1744,-89,Normal,0.0,0.18181818181652892,0.0,34.2727272724157,29.636363636094213,1.181818181807438,32.23809523794173,1.0,0.299999999997,1.0,29.699999999703,34.499999999655,1.499999999985,32.714285714129936
3031,3031,1. g3 d5 2. Bg2 c6 3. e3 Nf6 4. Ne2 Bg4 5. O-O e6 6. b3 Be7 7. Bb2 O-O 8. Nbc3 Nbd7 9. h3 Bf5 10. g4 Bg6 11. h4 h5 12. g5 Ne4 13. Nxe4 dxe4 14. Nf4 Bf5 15. d3 exd3 16. cxd3 Qc7 17. Qc2 e5 18. Nxh5 g6 19. Ng3 Be6 20. d4 Bd6 21. dxe5 Bxe5 22. Bxe5 Nxe5 23. Qc3 Nd7 24. Ne4 Ne5 25. f4 Ng4 26. Bh3 Bd5 27. Bxg4 Bxe4 28. Rad1 Rad8 29. Rxd8 Rxd8 30. Qf6 Rd6 31. f5 Rxf6 32. gxf6 gxf5 33. Bxf5 Bxf5 34. Rxf5 Qg3+ 35. Kf1 Qh3+,Bullet,Black Wins,1625,-18,Normal,0.0,0.0,1.0,27.90909090883719,32.81818181788347,1.7272727272570247,38.99999999981429,0.0,0.0,1.0,32.699999999673,29.199999999708,1.799999999982,38.99999999981429
3032,3032,1. e4 c5 2. b4 cxb4 3. Bb2 e6 4. d4 d5 5. e5 Nc6 6. f4 a6 7. Nf3 Nge7 8. Bd3 Ng6 9. g3 Be7 10. Nbd2 a5 11. Qe2 a4 12. Rc1 O-O 13. h4 Nh8 14. Bxh7+ Kxh7 15. Ng5+ Kg8 16. Qh5 Bxg5 17. hxg5 f5 18. exf6 Rxf6 19. gxf6 Qxf6 20. Qxh8+ Kf7 21. Nf3 a3 22. Ba1 b6 23. Ne5+ Nxe5 24. fxe5 Qg6 25. Rf1+ Ke7 26. Qf8+ Kd7 27. Qd6+,Blitz,White Wins,1805,-106,Normal,0.0,0.09090909090826446,0.0,32.72727272697521,31.909090908800827,1.4545454545322314,38.14285714267552,0.0,0.199999999998,0.0,29.799999999702,31.99999999968,1.299999999987,38.99999999981429
3033,3033,1. e4 b6 2. d4 Bb7 3. Bd3 e6 4. Be3 Nf6 5. Nf3 Bxe4 6. Nbd2 Bxd3 7. cxd3 Be7 8. O-O O-O 9. Ne5 c5 10. f4 Bd6 11. Ne4 Bxe5 12. fxe5 Nd5 13. Bd2 cxd4 14. Qg4 Ne3 15. Bxe3 dxe3 16. Nf6+ Kh8 17. Qh5 h6 18. Ng4 Qg5 19. Qh3 Nc6 20. Qg3 Nd4 21. h4 Ne2+ 22. Kh2 Nxg3 23. hxg5 Nf5 24. Rxf5 exf5 25. gxh6 fxg4 26. Kg3 gxh6 27. Kxg4 Rg8+ 28. Kf3 Kh7 29. Kxe3,Bullet,White Wins,1571,357,Time forfeit,0.0,0.0,1.0,34.727272726957025,29.54545454518595,1.363636363623967,36.999999999823814,0.0,0.199999999998,1.0,27.499999999725,33.299999999667,0.799999999992,37.714285714106126
3034,3034,1. e4 c5 2. f4 e6 3. Nf3 d5 4. e5 Be7 5. d4 Nc6 6. c3 cxd4 7. cxd4 Nh6 8. Bb5 Bd7 9. Bxc6 Bxc6 10. O-O O-O 11. Nc3 Nf5 12. Ne2 b5 13. b3 f6 14. Qe1 a5 15. Ng3 fxe5 16. Nxf5 Rxf5 17. Nxe5 Qc7 18. g4 Rf6 19. f5 Bb4 20. Qe3 Rh6 21. Qg3 Rf6 22. Bg5 Rff8 23. fxe6 Rxf1+ 24. Rxf1 Bd6 25. Bf4 Bxe5 26. Bxe5 Qe7 27. Rf7 Qxe6 28. Rxg7+ Kf8 29. Qf4+ Ke8 30. Rxh7 Qg6 31. Rh8+ Kd7 32. Rxa8 Bxa8 33. Qf5+ Qxf5 34. gxf5 Ke7 35. h4 Kf7 36. h5 Bc6 37. Kf2 Bd7 38. f6 Bf5 39. a3 a4 40. b4 Ke6 41. Kg3 Bh7 42. Kf4 Kf7 43. Kg5 Be4 44. h6 Kg8 45. Bd6 Bh7 46. Be7 Kf7 47. Kh5 Bg6+ 48. Kg5 Bh7 49. Kf4 Kg6 50. Ke5 Bg8 51. Kd6 Kxh6 52. Kc5 Kg6 53. Kxb5 Kf7 54. Kxa4 Ke6 55. Kb5 Kd7 56. Kb6 Ke6 57. Kc7 Bf7 58. b5 Be8 59. b6 Bd7 60. b7 Kf5 61. b8=Q Ke4 62. Qb6 Bf5 63. f7 Kd3 64. f8=Q Be4 65. Bc5 Ke3 66. Qfh6+ Kd3 67. Qh3+ Kc2 68. Qbb3+ Kc1 69. Qhe3#,Classical,White Wins,1739,3,Normal,0.0,0.18181818181652892,1.0,30.818181817901653,31.545454545167768,0.8181818181743802,37.95238095220023,0.0,1.399999999986,1.0,29.799999999702,32.299999999677,0.99999999999,37.85714285696259
3035,3035,1. d4 e6 2. e3 b6 3. b3 Bb7 4. Bb2 Nf6 5. Nf3 g6 6. Bd3 Bg7 7. Nbd2 d6 8. O-O Nbd7 9. e4 Qe7 10. e5 dxe5 11. dxe5 Ng4 12. Re1 O-O 13. h3 Nh6 14. c4 c5 15. Ne4 Bxe4 16. Rxe4 Rad8 17. Qc2 Nf5 18. Ree1 Nh4 19. Nxh4 Qxh4 20. Re4 Qg5 21. Rg4 Qh5 22. Be2 Nxe5 23. Bxe5 Qxe5 24. Re1 f5 25. Rg3 Qf6 26. Rf3 e5 27. Re3 e4 28. f3 Rfe8 29. fxe4 Rxe4 30. Bf3 Rxe3 31. Rxe3 Qd4 32. Bd5+ Kf8 33. Qe2 Bh6 34. Kf2 Bxe3+ 35. Qxe3 Qxe3+ 36. Kxe3 Ke7 37. Kf4 Kf6 38. g4 fxg4 39. hxg4 h6 40. a3 Re8 41. Kg3 Kg5 42. b4 Re3+ 43. Kf2 Rxa3 44. bxc5 bxc5 45. Bc6 Kxg4 46. Bd7+ Kf4 47. Be8 Rc3 48. Bxg6 Rxc4 49. Bf7 Rc2+ 50. Kf1 Ke3 51. Bb3 Rb2 52. Ba4 h5 53. Bd7 c4 54. Bf5 c3 55. Kg1 h4,Blitz,Black Wins,1683,-2,Time forfeit,0.0,0.09090909090826446,1.0,33.63636363605785,30.36363636336033,1.7272727272570247,38.904761904576645,0.0,0.499999999995,0.0,32.99999999967,33.099999999669,0.799999999992,38.95238095219547
